learner_id,audio_type,canonical_text,audio_file,textgrid
010101_330202_B,rand_syllable_19_3,vi,010101_330202_B-audio_random_syl19_3_random_syl19_3.wav,010101_330202_B-audio_random_syl19_3_random_syl19_3.TextGrid
010101_330202_B,rand_syllable_20_3,sho,010101_330202_B-audio_random_syl20_3_random_syl20_3.wav,010101_330202_B-audio_random_syl20_3_random_syl20_3.TextGrid
010101_330202_B,rand_syllable_6_3,pe,010101_330202_B-audio_random_syl6_3_random_syl6_3.wav,010101_330202_B-audio_random_syl6_3_random_syl6_3.TextGrid
010101_330202_B,rand_syllable_7_3,pi,010101_330202_B-audio_random_syl7_3_random_syl7_3.wav,010101_330202_B-audio_random_syl7_3_random_syl7_3.TextGrid
010101_330202_B,rand_syllable_8_3,kyo,010101_330202_B-audio_random_syl8_3_random_syl8_3.wav,010101_330202_B-audio_random_syl8_3_random_syl8_3.TextGrid
010101_330202_B,rand_syllable_9_3,dhe,010101_330202_B-audio_random_syl9_3_random_syl9_3.wav,010101_330202_B-audio_random_syl9_3_random_syl9_3.TextGrid
010101_330317_B,full_letter_grid,I O p l M d g S D J m P Ch G T W f F L A s j K v R Z y H n Y r z B t k e U N w h,010101_330317_B-audio_letters_grids_letters_grid.wav,010101_330317_B-audio_letters_grids_letters_grid.TextGrid
010101_330317_B,full_nonword_grid,funanziwa zame lihi nyuya ongu pifu limwamu zihi mbekoki buba twaiana mbeje mbwaku chito takibu fasira fumre lengeke naji uhu varede vinja rabo tewo suki riga kela leki lesho rufishi nefesi towato rinzu koya goge domgo daifa rakinja,010101_330317_B-audio_non_words_grid_non_words_grid.wav,010101_330317_B-audio_non_words_grid_non_words_grid.TextGrid
010101_330317_B,full_syllable3_grid,nu gwu gwi dho va nyo bi ge ma vya chu pya na mwe lo thu fwe swu pyu nge fye zwa gwu zwu fwa fwi gwa go kye fwi kwe ngwa tu pya bo fa fwe bwa zwi re swe ngwe gi ge ro mwe ngo kyu ndo jwa jwo hwu ye fwi swi pwu ng'a two ji ni ndu gwo u zwa ju sim te a ndi khe,010101_330317_B-audio_syllables_grid_3_syllables_grid_3.wav,010101_330317_B-audio_syllables_grid_3_syllables_grid_3.TextGrid
010101_330317_B,iso_letter_1,a,010101_330317_B-audio_iso_letter_1_iso_letter_1.wav,010101_330317_B-audio_iso_letter_1_iso_letter_1.TextGrid
010101_330317_B,iso_letter_2,E,010101_330317_B-audio_iso_letter_2_iso_letter_2.wav,010101_330317_B-audio_iso_letter_2_iso_letter_2.TextGrid
010101_330317_B,iso_letter_3,i,010101_330317_B-audio_iso_letter_3_iso_letter_3.wav,010101_330317_B-audio_iso_letter_3_iso_letter_3.TextGrid
010101_330317_B,iso_non_word1,tikaka,010101_330317_B-audio_iso_non_word1_iso_non_word1.wav,010101_330317_B-audio_iso_non_word1_iso_non_word1.TextGrid
010101_330317_B,iso_non_word2,yuhu,010101_330317_B-audio_iso_non_word2_iso_non_word2.wav,010101_330317_B-audio_iso_non_word2_iso_non_word2.TextGrid
010101_330317_B,iso_non_word3,rishadi,010101_330317_B-audio_iso_non_word3_iso_non_word3.wav,010101_330317_B-audio_iso_non_word3_iso_non_word3.TextGrid
010101_330317_B,iso_non_word4,mbanyu,010101_330317_B-audio_iso_non_word4_iso_non_word4.wav,010101_330317_B-audio_iso_non_word4_iso_non_word4.TextGrid
010101_330317_B,iso_non_word5,keya,010101_330317_B-audio_iso_non_word5_iso_non_word5.wav,010101_330317_B-audio_iso_non_word5_iso_non_word5.TextGrid
010101_330317_B,iso_random_letters3_1,u,010101_330317_B-audio_iso_random_letters3_1_iso_random_letters3_1.wav,010101_330317_B-audio_iso_random_letters3_1_iso_random_letters3_1.TextGrid
010101_330317_B,iso_random_letters3_2,o,010101_330317_B-audio_iso_random_letters3_2_iso_random_letters3_2.wav,010101_330317_B-audio_iso_random_letters3_2_iso_random_letters3_2.TextGrid
010101_330317_B,iso_random_letters3_3,b,010101_330317_B-audio_iso_random_letters3_3_iso_random_letters3_3.wav,010101_330317_B-audio_iso_random_letters3_3_iso_random_letters3_3.TextGrid
010101_330317_B,iso_random_nw_jami_2,jami,010101_330317_B-audio_iso_random_nw_jami_iso_random_nw_jami.wav,010101_330317_B-audio_iso_random_nw_jami_iso_random_nw_jami.TextGrid
010101_330317_B,iso_random_nw_kamula_5,kamula,010101_330317_B-audio_iso_random_nw_kamula_iso_random_nw_kamula.wav,010101_330317_B-audio_iso_random_nw_kamula_iso_random_nw_kamula.TextGrid
010101_330317_B,iso_random_nw_kojima_6,kojima,010101_330317_B-audio_iso_random_nw_kojima_iso_random_nw_kojima.wav,010101_330317_B-audio_iso_random_nw_kojima_iso_random_nw_kojima.TextGrid
010101_330317_B,iso_random_nw_sarada_1,sarada,010101_330317_B-audio_iso_random_nw_sarada_iso_random_nw_sarada.wav,010101_330317_B-audio_iso_random_nw_sarada_iso_random_nw_sarada.TextGrid
010101_330317_B,iso_random_nw_shoke_4,shoke,010101_330317_B-audio_iso_random_nw_shoke_iso_random_nw_shoke.wav,010101_330317_B-audio_iso_random_nw_shoke_iso_random_nw_shoke.TextGrid
010101_330317_B,iso_random_nw_tuwa_3,tuwa,010101_330317_B-audio_iso_random_nw_tuwa_iso_random_nw_tuwa.wav,010101_330317_B-audio_iso_random_nw_tuwa_iso_random_nw_tuwa.TextGrid
010101_330317_B,iso_syllable3_1,no,010101_330317_B-audio_iso_syllable3_1_iso_syllable3_1.wav,010101_330317_B-audio_iso_syllable3_1_iso_syllable3_1.TextGrid
010101_330317_B,iso_syllable3_2,ngo,010101_330317_B-audio_iso_syllable3_2_iso_syllable3_2.wav,010101_330317_B-audio_iso_syllable3_2_iso_syllable3_2.TextGrid
010101_330317_B,iso_syllable3_3,i,010101_330317_B-audio_iso_syllable3_3_iso_syllable3_3.wav,010101_330317_B-audio_iso_syllable3_3_iso_syllable3_3.TextGrid
010101_330317_B,iso_syllable3_4,ng'e,010101_330317_B-audio_iso_syllable3_4_iso_syllable3_4.wav,010101_330317_B-audio_iso_syllable3_4_iso_syllable3_4.TextGrid
010101_330317_B,iso_syllable3_5,lwa,010101_330317_B-audio_iso_syllable3_5_iso_syllable3_5.wav,010101_330317_B-audio_iso_syllable3_5_iso_syllable3_5.TextGrid
010101_330317_B,passage_num4,4,010101_330317_B-audio_passage4_passage4.wav,010101_330317_B-audio_passage4_passage4.TextGrid
010101_330317_B,rand_syllable_10_3,vyu,010101_330317_B-audio_random_syl10_3_random_syl10_3.wav,010101_330317_B-audio_random_syl10_3_random_syl10_3.TextGrid
010101_330317_B,rand_syllable_11_3,thu,010101_330317_B-audio_random_syl11_3_random_syl11_3.wav,010101_330317_B-audio_random_syl11_3_random_syl11_3.TextGrid
010101_330317_B,rand_syllable_12_3,pyi,010101_330317_B-audio_random_syl12_3_random_syl12_3.wav,010101_330317_B-audio_random_syl12_3_random_syl12_3.TextGrid
010101_330317_B,rand_syllable_13_3,ndwu,010101_330317_B-audio_random_syl13_3_random_syl13_3.wav,010101_330317_B-audio_random_syl13_3_random_syl13_3.TextGrid
010101_330317_B,rand_syllable_14_3,kwu,010101_330317_B-audio_random_syl14_3_random_syl14_3.wav,010101_330317_B-audio_random_syl14_3_random_syl14_3.TextGrid
010101_330317_B,rand_syllable_15_3,mwa,010101_330317_B-audio_random_syl15_3_random_syl15_3.wav,010101_330317_B-audio_random_syl15_3_random_syl15_3.TextGrid
010101_330317_B,rand_syllable_16_3,tho,010101_330317_B-audio_random_syl16_3_random_syl16_3.wav,010101_330317_B-audio_random_syl16_3_random_syl16_3.TextGrid
010101_330317_B,rand_syllable_17_3,kyi,010101_330317_B-audio_random_syl17_3_random_syl17_3.wav,010101_330317_B-audio_random_syl17_3_random_syl17_3.TextGrid
010101_330317_B,rand_syllable_18_3,ngwo,010101_330317_B-audio_random_syl18_3_random_syl18_3.wav,010101_330317_B-audio_random_syl18_3_random_syl18_3.TextGrid
010101_330317_B,rand_syllable_19_3,wi,010101_330317_B-audio_random_syl19_3_random_syl19_3.wav,010101_330317_B-audio_random_syl19_3_random_syl19_3.TextGrid
010101_330317_B,rand_syllable_20_3,nyu,010101_330317_B-audio_random_syl20_3_random_syl20_3.wav,010101_330317_B-audio_random_syl20_3_random_syl20_3.TextGrid
010101_330317_B,rand_syllable_6_3,hwo,010101_330317_B-audio_random_syl6_3_random_syl6_3.wav,010101_330317_B-audio_random_syl6_3_random_syl6_3.TextGrid
010101_330317_B,rand_syllable_7_3,vo,010101_330317_B-audio_random_syl7_3_random_syl7_3.wav,010101_330317_B-audio_random_syl7_3_random_syl7_3.TextGrid
010101_330317_B,rand_syllable_8_3,zu,010101_330317_B-audio_random_syl8_3_random_syl8_3.wav,010101_330317_B-audio_random_syl8_3_random_syl8_3.TextGrid
010101_330317_B,rand_syllable_9_3,ya,010101_330317_B-audio_random_syl9_3_random_syl9_3.wav,010101_330317_B-audio_random_syl9_3_random_syl9_3.TextGrid
010205_160302_B,full_letter_grid,Z D l y n j f W r Y s T h z M A F v d S Ch t U w O e I R G p k B J N L g P K m H,010205_160302_B-audio_letters_grids_letters_grid.wav,010205_160302_B-audio_letters_grids_letters_grid.TextGrid
010205_160302_B,full_nonword_grid,chito pifu leki zame daifa zihi mbeje kela koya naji rabo suki vinja twaiana rufishi mbekoki goge fumre fasira nyuya rinzu tewo uhu limwamu lesho domgo buba towato lengeke riga funanziwa mbwaku lihi nefesi rakinja ongu takibu varede,010205_160302_B-audio_non_words_grid_non_words_grid.wav,010205_160302_B-audio_non_words_grid_non_words_grid.TextGrid
010205_160302_B,full_syllable2_grid,ru ghi li gwa hwu ju ndwa ng'e li li gu to khu nwi li ko ngo pwi gwe nyo ri hwa la yo dhi zwo fyi she mo ja na so hwo no le mba hu ndu ngwa mu dza tu lu ve su mwi nyo cho e dwa do jwi fti ri ghe ja nga bu cha kwi fwa ne kwe yu dwi hwi hwu ftu yu bwu,010205_160302_B-audio_grid_syllables_2_syllables_grid_2.wav,010205_160302_B-audio_grid_syllables_2_syllables_grid_2.TextGrid
010205_160302_B,iso_letter_1,a,010205_160302_B-audio_iso_letter_1_iso_letter_1.wav,010205_160302_B-audio_iso_letter_1_iso_letter_1.TextGrid
010205_160302_B,iso_letter_2,E,010205_160302_B-audio_iso_letter_2_iso_letter_2.wav,010205_160302_B-audio_iso_letter_2_iso_letter_2.TextGrid
010205_160302_B,iso_letter_3,i,010205_160302_B-audio_iso_letter_3_iso_letter_3.wav,010205_160302_B-audio_iso_letter_3_iso_letter_3.TextGrid
010205_160302_B,iso_non_word1,tikaka,010205_160302_B-audio_iso_non_word1_iso_non_word1.wav,010205_160302_B-audio_iso_non_word1_iso_non_word1.TextGrid
010205_160302_B,iso_non_word2,yuhu,010205_160302_B-audio_iso_non_word2_iso_non_word2.wav,010205_160302_B-audio_iso_non_word2_iso_non_word2.TextGrid
010205_160302_B,iso_non_word3,rishadi,010205_160302_B-audio_iso_non_word3_iso_non_word3.wav,010205_160302_B-audio_iso_non_word3_iso_non_word3.TextGrid
010205_160302_B,iso_non_word4,mbanyu,010205_160302_B-audio_iso_non_word4_iso_non_word4.wav,010205_160302_B-audio_iso_non_word4_iso_non_word4.TextGrid
010205_160302_B,iso_non_word5,keya,010205_160302_B-audio_iso_non_word5_iso_non_word5.wav,010205_160302_B-audio_iso_non_word5_iso_non_word5.TextGrid
010205_160302_B,iso_random_letters6_1,b,010205_160302_B-audio_iso_random_letters6_1_iso_random_letters6_1.wav,010205_160302_B-audio_iso_random_letters6_1_iso_random_letters6_1.TextGrid
010205_160302_B,iso_random_letters6_2,u,010205_160302_B-audio_iso_random_letters6_2_iso_random_letters6_2.wav,010205_160302_B-audio_iso_random_letters6_2_iso_random_letters6_2.TextGrid
010205_160302_B,iso_random_letters6_3,o,010205_160302_B-audio_iso_random_letters6_3_iso_random_letters6_3.wav,010205_160302_B-audio_iso_random_letters6_3_iso_random_letters6_3.TextGrid
010205_160302_B,iso_random_nw_jami_8,jami,010205_160302_B-audio_iso_random_nw_jami_iso_random_nw_jami.wav,010205_160302_B-audio_iso_random_nw_jami_iso_random_nw_jami.TextGrid
010205_160302_B,iso_random_nw_kamula_14,kamula,010205_160302_B-audio_iso_random_nw_kamula_iso_random_nw_kamula.wav,010205_160302_B-audio_iso_random_nw_kamula_iso_random_nw_kamula.TextGrid
010205_160302_B,iso_random_nw_kojima_6,kojima,010205_160302_B-audio_iso_random_nw_kojima_iso_random_nw_kojima.wav,010205_160302_B-audio_iso_random_nw_kojima_iso_random_nw_kojima.TextGrid
010205_160302_B,iso_random_nw_naa_2,naa,010205_160302_B-audio_iso_random_nw_naa_iso_random_nw_naa.wav,010205_160302_B-audio_iso_random_nw_naa_iso_random_nw_naa.TextGrid
010205_160302_B,iso_random_nw_sarada_3,sarada,010205_160302_B-audio_iso_random_nw_sarada_iso_random_nw_sarada.wav,010205_160302_B-audio_iso_random_nw_sarada_iso_random_nw_sarada.TextGrid
010205_160302_B,iso_random_nw_shoke_5,shoke,010205_160302_B-audio_iso_random_nw_shoke_iso_random_nw_shoke.wav,010205_160302_B-audio_iso_random_nw_shoke_iso_random_nw_shoke.TextGrid
010205_160302_B,iso_random_nw_tuwa_1,tuwa,010205_160302_B-audio_iso_random_nw_tuwa_iso_random_nw_tuwa.wav,010205_160302_B-audio_iso_random_nw_tuwa_iso_random_nw_tuwa.TextGrid
010205_160302_B,iso_syllable2_1,fe,010205_160302_B-audio_iso_syllable2_1_iso_syllable2_1.wav,010205_160302_B-audio_iso_syllable2_1_iso_syllable2_1.TextGrid
010205_160302_B,iso_syllable2_2,gwo,010205_160302_B-audio_iso_syllable2_2_iso_syllable2_2.wav,010205_160302_B-audio_iso_syllable2_2_iso_syllable2_2.TextGrid
010205_160302_B,iso_syllable2_3,lwu,010205_160302_B-audio_iso_syllable2_3_iso_syllable2_3.wav,010205_160302_B-audio_iso_syllable2_3_iso_syllable2_3.TextGrid
010205_160302_B,iso_syllable2_4,fyu,010205_160302_B-audio_iso_syllable2_4_iso_syllable2_4.wav,010205_160302_B-audio_iso_syllable2_4_iso_syllable2_4.TextGrid
010205_160302_B,iso_syllable2_5,mbo,010205_160302_B-audio_iso_syllable2_5_iso_syllable2_5.wav,010205_160302_B-audio_iso_syllable2_5_iso_syllable2_5.TextGrid
010205_160302_B,passage_num2,2,010205_160302_B-audio_passage2_passage2.wav,010205_160302_B-audio_passage2_passage2.TextGrid
010205_160302_B,passage_num8,2,010205_160302_B-audio_passage8_passage2.wav,010205_160302_B-audio_passage8_passage2.TextGrid
010205_160302_B,rand_syllable_10_2,thu,010205_160302_B-audio_random_syl10_2_random_syl10_2.wav,010205_160302_B-audio_random_syl10_2_random_syl10_2.TextGrid
010205_160302_B,rand_syllable_11_2,tho,010205_160302_B-audio_random_syl11_2_random_syl11_2.wav,010205_160302_B-audio_random_syl11_2_random_syl11_2.TextGrid
010205_160302_B,rand_syllable_12_2,pyi,010205_160302_B-audio_random_syl12_2_random_syl12_2.wav,010205_160302_B-audio_random_syl12_2_random_syl12_2.TextGrid
010205_160302_B,rand_syllable_13_2,kwu,010205_160302_B-audio_random_syl13_2_random_syl13_2.wav,010205_160302_B-audio_random_syl13_2_random_syl13_2.TextGrid
010205_160302_B,rand_syllable_15_2,zu,010205_160302_B-audio_random_syl15_2_random_syl15_2.wav,010205_160302_B-audio_random_syl15_2_random_syl15_2.TextGrid
010205_160302_B,rand_syllable_16_2,hwo,010205_160302_B-audio_random_syl16_2_random_syl16_2.wav,010205_160302_B-audio_random_syl16_2_random_syl16_2.TextGrid
010205_160302_B,rand_syllable_17_2,vyu,010205_160302_B-audio_random_syl17_2_random_syl17_2.wav,010205_160302_B-audio_random_syl17_2_random_syl17_2.TextGrid
010205_160302_B,rand_syllable_18_2,nyu,010205_160302_B-audio_random_syl18_2_random_syl18_2.wav,010205_160302_B-audio_random_syl18_2_random_syl18_2.TextGrid
010205_160302_B,rand_syllable_19_2,kyi,010205_160302_B-audio_random_syl19_2_random_syl19_2.wav,010205_160302_B-audio_random_syl19_2_random_syl19_2.TextGrid
010205_160302_B,rand_syllable_20_2,vo,010205_160302_B-audio_random_syl20_2_random_syl20_2.wav,010205_160302_B-audio_random_syl20_2_random_syl20_2.TextGrid
010205_160302_B,rand_syllable_6_2,mwa,010205_160302_B-audio_random_syl6_2_random_syl6_2.wav,010205_160302_B-audio_random_syl6_2_random_syl6_2.TextGrid
010205_160302_B,rand_syllable_7_2,ya,010205_160302_B-audio_random_syl7_2_random_syl7_2.wav,010205_160302_B-audio_random_syl7_2_random_syl7_2.TextGrid
010205_160302_B,rand_syllable_8_2,ngwo,010205_160302_B-audio_random_syl8_2_random_syl8_2.wav,010205_160302_B-audio_random_syl8_2_random_syl8_2.TextGrid
010205_160302_B,rand_syllable_9_2,wi,010205_160302_B-audio_random_syl9_2_random_syl9_2.wav,010205_160302_B-audio_random_syl9_2_random_syl9_2.TextGrid
010205_160305_G,full_letter_grid,W Ch h Y f s K l I d z S F Z U N r A t g e p y m G B L J M j n H w R O T k D P v,010205_160305_G-audio_letters_grids_letters_grid.wav,010205_160305_G-audio_letters_grids_letters_grid.TextGrid
010205_160305_G,full_nonword_grid,suki fasira twaiana vinja zihi lihi mbekoki buba rabo nyuya limwamu riga funanziwa lesho chito fumre takibu varede domgo rakinja nefesi leki goge pifu lengeke kela mbwaku rufishi koya uhu towato tewo mbeje zame naji rinzu ongu daifa,010205_160305_G-audio_non_words_grid_non_words_grid.wav,010205_160305_G-audio_non_words_grid_non_words_grid.TextGrid
010205_160305_G,full_syllable1_grid,nwu lu da sa lwo khi hwo mbe swo bo ta fyo po zwi gwi tha de shu ko two shi ba pe ka la fyu nda nde ki pyo gwo du fya swi ng'i fe fwu hu a tu dho nyi tha ha kyo ke nye nyo fya ngu jwi fta tha mbu mo bwe sha bwi fu two bu vyo ngwi twu za vyi bwe mbo mi ngu,010205_160305_G-audio_grid_syllables_1_syllables_grid_1.wav,010205_160305_G-audio_grid_syllables_1_syllables_grid_1.TextGrid
010205_160305_G,full_syllable1_grid,nwu lu da sa lwo khi hwo mbe swo bo ta fyo po zwi gwi tha de shu ko two shi ba pe ka la fyu nda nde ki pyo gwo du fya swi ng'i fe fwu hu a tu dho nyi tha ha kyo ke nye nyo fya ngu jwi fta tha mbu mo bwe sha bwi fu two bu vyo ngwi twu za vyi bwe mbo mi ngu,010205_160305_G-audio_grid_syllables_1_syllables_grid_1.wav,010205_160305_G-audio_grid_syllables_1_syllables_grid_1.TextGrid
010205_160305_G,iso_letter_1,a,010205_160305_G-audio_iso_letter_1_iso_letter_1.wav,010205_160305_G-audio_iso_letter_1_iso_letter_1.TextGrid
010205_160305_G,iso_letter_2,E,010205_160305_G-audio_iso_letter_2_iso_letter_2.wav,010205_160305_G-audio_iso_letter_2_iso_letter_2.TextGrid
010205_160305_G,iso_letter_3,i,010205_160305_G-audio_iso_letter_3_iso_letter_3.wav,010205_160305_G-audio_iso_letter_3_iso_letter_3.TextGrid
010205_160305_G,iso_non_word1,tikaka,010205_160305_G-audio_iso_non_word1_iso_non_word1.wav,010205_160305_G-audio_iso_non_word1_iso_non_word1.TextGrid
010205_160305_G,iso_non_word2,yuhu,010205_160305_G-audio_iso_non_word2_iso_non_word2.wav,010205_160305_G-audio_iso_non_word2_iso_non_word2.TextGrid
010205_160305_G,iso_non_word3,rishadi,010205_160305_G-audio_iso_non_word3_iso_non_word3.wav,010205_160305_G-audio_iso_non_word3_iso_non_word3.TextGrid
010205_160305_G,iso_non_word4,mbanyu,010205_160305_G-audio_iso_non_word4_iso_non_word4.wav,010205_160305_G-audio_iso_non_word4_iso_non_word4.TextGrid
010205_160305_G,iso_non_word5,keya,010205_160305_G-audio_iso_non_word5_iso_non_word5.wav,010205_160305_G-audio_iso_non_word5_iso_non_word5.TextGrid
010205_160305_G,iso_random_letters4_1,u,010205_160305_G-audio_iso_random_letters4_1_iso_random_letters4_1.wav,010205_160305_G-audio_iso_random_letters4_1_iso_random_letters4_1.TextGrid
010205_160305_G,iso_random_letters4_2,b,010205_160305_G-audio_iso_random_letters4_2_iso_random_letters4_2.wav,010205_160305_G-audio_iso_random_letters4_2_iso_random_letters4_2.TextGrid
010205_160305_G,iso_random_letters4_3,o,010205_160305_G-audio_iso_random_letters4_3_iso_random_letters4_3.wav,010205_160305_G-audio_iso_random_letters4_3_iso_random_letters4_3.TextGrid
010205_160305_G,iso_random_nw_jami_10,jami,010205_160305_G-audio_iso_random_nw_jami_iso_random_nw_jami.wav,010205_160305_G-audio_iso_random_nw_jami_iso_random_nw_jami.TextGrid
010205_160305_G,iso_random_nw_kamula_7,kamula,010205_160305_G-audio_iso_random_nw_kamula_iso_random_nw_kamula.wav,010205_160305_G-audio_iso_random_nw_kamula_iso_random_nw_kamula.TextGrid
010205_160305_G,iso_random_nw_kojima_5,kojima,010205_160305_G-audio_iso_random_nw_kojima_iso_random_nw_kojima.wav,010205_160305_G-audio_iso_random_nw_kojima_iso_random_nw_kojima.TextGrid
010205_160305_G,iso_random_nw_naa_9,naa,010205_160305_G-audio_iso_random_nw_naa_iso_random_nw_naa.wav,010205_160305_G-audio_iso_random_nw_naa_iso_random_nw_naa.TextGrid
010205_160305_G,iso_random_nw_sarada_4,sarada,010205_160305_G-audio_iso_random_nw_sarada_iso_random_nw_sarada.wav,010205_160305_G-audio_iso_random_nw_sarada_iso_random_nw_sarada.TextGrid
010205_160305_G,iso_random_nw_shoke_1,shoke,010205_160305_G-audio_iso_random_nw_shoke_iso_random_nw_shoke.wav,010205_160305_G-audio_iso_random_nw_shoke_iso_random_nw_shoke.TextGrid
010205_160305_G,iso_random_nw_tuwa_2,tuwa,010205_160305_G-audio_iso_random_nw_tuwa_iso_random_nw_tuwa.wav,010205_160305_G-audio_iso_random_nw_tuwa_iso_random_nw_tuwa.TextGrid
010205_160305_G,iso_syllable1_1,lwe,010205_160305_G-audio_iso_syllable1_1_iso_syllable1_1.wav,010205_160305_G-audio_iso_syllable1_1_iso_syllable1_1.TextGrid
010205_160305_G,iso_syllable1_2,mwo,010205_160305_G-audio_iso_syllable1_2_iso_syllable1_2.wav,010205_160305_G-audio_iso_syllable1_2_iso_syllable1_2.TextGrid
010205_160305_G,iso_syllable1_3,kyu,010205_160305_G-audio_iso_syllable1_3_iso_syllable1_3.wav,010205_160305_G-audio_iso_syllable1_3_iso_syllable1_3.TextGrid
010205_160305_G,iso_syllable1_4,gi,010205_160305_G-audio_iso_syllable1_4_iso_syllable1_4.wav,010205_160305_G-audio_iso_syllable1_4_iso_syllable1_4.TextGrid
010205_160305_G,iso_syllable1_5,yi,010205_160305_G-audio_iso_syllable1_5_iso_syllable1_5.wav,010205_160305_G-audio_iso_syllable1_5_iso_syllable1_5.TextGrid
010205_160305_G,passage_num21,21,010205_160305_G-audio_passage21_passage21.wav,010205_160305_G-audio_passage21_passage21.TextGrid
010205_160305_G,rand_syllable_10_1,dhe,010205_160305_G-audio_random_syl10_1_random_syl10_1.wav,010205_160305_G-audio_random_syl10_1_random_syl10_1.TextGrid
010205_160305_G,rand_syllable_11_1,pi,010205_160305_G-audio_random_syl11_1_random_syl11_1.wav,010205_160305_G-audio_random_syl11_1_random_syl11_1.TextGrid
010205_160305_G,rand_syllable_12_1,jwe,010205_160305_G-audio_random_syl12_1_random_syl12_1.wav,010205_160305_G-audio_random_syl12_1_random_syl12_1.TextGrid
010205_160305_G,rand_syllable_13_1,chi,010205_160305_G-audio_random_syl13_1_random_syl13_1.wav,010205_160305_G-audio_random_syl13_1_random_syl13_1.TextGrid
010205_160305_G,rand_syllable_14_1,sho,010205_160305_G-audio_random_syl14_1_random_syl14_1.wav,010205_160305_G-audio_random_syl14_1_random_syl14_1.TextGrid
010205_160305_G,rand_syllable_15_1,vi,010205_160305_G-audio_random_syl15_1_random_syl15_1.wav,010205_160305_G-audio_random_syl15_1_random_syl15_1.TextGrid
010205_160305_G,rand_syllable_16_1,mbi,010205_160305_G-audio_random_syl16_1_random_syl16_1.wav,010205_160305_G-audio_random_syl16_1_random_syl16_1.TextGrid
010205_160305_G,rand_syllable_17_1,fo,010205_160305_G-audio_random_syl17_1_random_syl17_1.wav,010205_160305_G-audio_random_syl17_1_random_syl17_1.TextGrid
010205_160305_G,rand_syllable_18_1,me,010205_160305_G-audio_random_syl18_1_random_syl18_1.wav,010205_160305_G-audio_random_syl18_1_random_syl18_1.TextGrid
010205_160305_G,rand_syllable_19_1,gha,010205_160305_G-audio_random_syl19_1_random_syl19_1.wav,010205_160305_G-audio_random_syl19_1_random_syl19_1.TextGrid
010205_160305_G,rand_syllable_20_1,khe,010205_160305_G-audio_random_syl20_1_random_syl20_1.wav,010205_160305_G-audio_random_syl20_1_random_syl20_1.TextGrid
010205_160305_G,rand_syllable_6_1,pe,010205_160305_G-audio_random_syl6_1_random_syl6_1.wav,010205_160305_G-audio_random_syl6_1_random_syl6_1.TextGrid
010205_160305_G,rand_syllable_7_1,ghu,010205_160305_G-audio_random_syl7_1_random_syl7_1.wav,010205_160305_G-audio_random_syl7_1_random_syl7_1.TextGrid
010205_160305_G,rand_syllable_8_1,twa,010205_160305_G-audio_random_syl8_1_random_syl8_1.wav,010205_160305_G-audio_random_syl8_1_random_syl8_1.TextGrid
010205_160305_G,rand_syllable_9_1,kyo,010205_160305_G-audio_random_syl9_1_random_syl9_1.wav,010205_160305_G-audio_random_syl9_1_random_syl9_1.TextGrid
010205_160308_B,full_letter_grid,U O k t R F P G L y K s w z J M j p I Ch T Z D W N r m S h v e l g A d n f H Y B,010205_160308_B-audio_letters_grids_letters_grid.wav,010205_160308_B-audio_letters_grids_letters_grid.TextGrid
010205_160308_B,full_nonword_grid,goge towato lihi zame leki chito koya varede mbeje lengeke mbekoki ongu daifa lesho fasira rufishi mbwaku riga nefesi domgo nyuya naji kela buba twaiana rabo uhu takibu rakinja rinzu tewo fumre limwamu vinja funanziwa zihi suki pifu,010205_160308_B-audio_non_words_grid_non_words_grid.wav,010205_160308_B-audio_non_words_grid_non_words_grid.TextGrid
010205_160308_B,full_syllable2_grid,ng'e ftu ri fyi cha hwi dhi tu le ne e mu yu na ja la ru nyo cho kwe mwi fwa gwa dwi ve so ghe gu to fti hwu hwu jwi zwo mba yo ja hu ri mo li dza ndu li ghi dwa hwa hwo bu do li ngo lu no nyo kwi ko she ju su nwi gwe pwi khu nga ngwa yu li bwu ndwa,010205_160308_B-audio_grid_syllables_2_syllables_grid_2.wav,010205_160308_B-audio_grid_syllables_2_syllables_grid_2.TextGrid
010205_160308_B,iso_letter_1,a,010205_160308_B-audio_iso_letter_1_iso_letter_1.wav,010205_160308_B-audio_iso_letter_1_iso_letter_1.TextGrid
010205_160308_B,iso_letter_2,E,010205_160308_B-audio_iso_letter_2_iso_letter_2.wav,010205_160308_B-audio_iso_letter_2_iso_letter_2.TextGrid
010205_160308_B,iso_letter_3,i,010205_160308_B-audio_iso_letter_3_iso_letter_3.wav,010205_160308_B-audio_iso_letter_3_iso_letter_3.TextGrid
010205_160308_B,iso_non_word1,tikaka,010205_160308_B-audio_iso_non_word1_iso_non_word1.wav,010205_160308_B-audio_iso_non_word1_iso_non_word1.TextGrid
010205_160308_B,iso_non_word2,yuhu,010205_160308_B-audio_iso_non_word2_iso_non_word2.wav,010205_160308_B-audio_iso_non_word2_iso_non_word2.TextGrid
010205_160308_B,iso_non_word3,rishadi,010205_160308_B-audio_iso_non_word3_iso_non_word3.wav,010205_160308_B-audio_iso_non_word3_iso_non_word3.TextGrid
010205_160308_B,iso_non_word4,mbanyu,010205_160308_B-audio_iso_non_word4_iso_non_word4.wav,010205_160308_B-audio_iso_non_word4_iso_non_word4.TextGrid
